file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chr6.mfa	P34048	3	P78048	1	700000	227	99814	0.00227423006792634
chr6.mfa	P34048	3	P78048	1	800000	167	99206	0.00168336592544806
chr6.mfa	P34048	3	P78048	1	900000	119	96965	0.00122724694477389
chr6.mfa	P34048	3	P78048	1	1000000	222	97806	0.00226979939880989
chr6.mfa	P34048	3	P87	4	100000	422	95055	0.00443953500604913
chr6.mfa	P34048	3	P87	4	200000	631	98454	0.00640908444552786
chr6.mfa	P34048	3	P87	4	300000	637	94459	0.0067436665643295
chr6.mfa	P34048	3	P87	4	400000	337	99884	0.00337391373993833
chr6.mfa	P34048	3	P87	4	500000	384	99655	0.00385329386383021
chr6.mfa	P34048	3	P87	4	600000	659	99745	0.00660684746102562
chr6.mfa	P34048	3	P87	4	700000	586	99749	0.00587474561148483
chr6.mfa	P34048	3	P87	4	800000	423	92911	0.00455274402385078
chr6.mfa	P34048	3	P87	4	900000	298	96718	0.00308112243842925
chr6.mfa	P34048	3	P87	4	1000000	341	97616	0.00349327979019833
chr6.mfa	P34048	3	P94015	6	100000	439	98700	0.00444782168186424
chr6.mfa	P34048	3	P94015	6	200000	916	98744	0.00927651300332172
chr6.mfa	P34048	3	P94015	6	300000	564	94525	0.00596667548267654
chr6.mfa	P34048	3	P94015	6	400000	353	99883	0.00353413493787732
chr6.mfa	P34048	3	P94015	6	500000	457	99744	0.00458172922682066
chr6.mfa	P34048	3	P94015	6	600000	702	99688	0.00704197094936201
chr6.mfa	P34048	3	P94015	6	700000	639	99623	0.00641418146411973
chr6.mfa	P34048	3	P94015	6	800000	939	98277	0.00955462620959126
chr6.mfa	P34048	3	P94015	6	900000	388	96748	0.00401041882002729
chr6.mfa	P34048	3	P94015	6	1000000	204	97673	0.00208860176302561
chr6.mfa	P34048	3	SC5314	1	100000	206	97239	0.00211849155174364
chr6.mfa	P34048	3	SC5314	1	200000	510	99237	0.00513921218900209
chr6.mfa	P34048	3	SC5314	1	300000	326	94611	0.00344568813351513
chr6.mfa	P34048	3	SC5314	1	400000	101	99890	0.00101111222344579
chr6.mfa	P34048	3	SC5314	1	500000	182	99737	0.00182479922195374
chr6.mfa	P34048	3	SC5314	1	600000	229	99184	0.00230884013550573
chr6.mfa	P34048	3	SC5314	1	700000	198	98620	0.00200770634759684
chr6.mfa	P34048	3	SC5314	1	800000	256	98194	0.00260708393588203
chr6.mfa	P34048	3	SC5314	1	900000	171	95859	0.00178387005914938
chr6.mfa	P34048	3	SC5314	1	1000000	155	97065	0.001596868078092
file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chr7.mfa	P34048	3	12C	1	100000	47	99943	0.00047026805279009
chr7.mfa	P34048	3	12C	1	200000	186	99854	0.00186271957057304
chr7.mfa	P34048	3	12C	1	300000	186	99485	0.0018696285872242
chr7.mfa	P34048	3	12C	1	400000	193	99959	0.00193079162456607
chr7.mfa	P34048	3	12C	1	500000	261	99882	0.00261308343845738
chr7.mfa	P34048	3	12C	1	600000	281	95574	0.00294013016092243
chr7.mfa	P34048	3	12C	1	700000	88	99806	0.000881710518405707
chr7.mfa	P34048	3	12C	1	800000	442	96185	0.00459531111919738
chr7.mfa	P34048	3	12C	1	900000	137	99399	0.00137828348373726
chr7.mfa	P34048	3	19F	1	100000	13	99940	0.000130078046828097
chr7.mfa	P34048	3	19F	1	200000	144	99841	0.00144229324626156
chr7.mfa	P34048	3	19F	1	300000	203	99521	0.00203977050069834
chr7.mfa	P34048	3	19F	1	400000	190	99952	0.00190091243797023
chr7.mfa	P34048	3	19F	1	500000	257	99884	0.00257298466220816
chr7.mfa	P34048	3	19F	1	600000	274	95508	0.00286886962348704
chr7.mfa	P34048	3	19F	1	700000	90	99797	0.000901830716354199
chr7.mfa	P34048	3	19F	1	800000	468	96192	0.00486526946107784
chr7.mfa	P34048	3	19F	1	900000	146	99404	0.001468753772484
chr7.mfa	P34048	3	GC75	4	100000	142	99503	0.00142709265047285
chr7.mfa	P34048	3	GC75	4	200000	266	99804	0.0026652238387239
chr7.mfa	P34048	3	GC75	4	300000	160	99194	0.00161300078633788
chr7.mfa	P34048	3	GC75	4	400000	144	99924	0.00144109523237661
chr7.mfa	P34048	3	GC75	4	500000	175	99864	0.00175238324120804
chr7.mfa	P34048	3	GC75	4	600000	218	95299	0.00228753712001175
chr7.mfa	P34048	3	GC75	4	700000	110	99784	0.00110238114326946
chr7.mfa	P34048	3	GC75	4	800000	444	95929	0.00462842310458777
chr7.mfa	P34048	3	GC75	4	900000	168	99271	0.00169233713773408
chr7.mfa	P34048	3	L26	1	100000	28	99937	0.000280176511202057
chr7.mfa	P34048	3	L26	1	200000	165	99838	0.0016526773372864
chr7.mfa	P34048	3	L26	1	300000	214	99502	0.00215071053848164
chr7.mfa	P34048	3	L26	1	400000	209	99948	0.00209108736543002
chr7.mfa	P34048	3	L26	1	500000	285	99881	0.00285339554069343
chr7.mfa	P34048	3	L26	1	600000	305	95556	0.0031918456193227
chr7.mfa	P34048	3	L26	1	700000	109	99791	0.00109228287120081
chr7.mfa	P34048	3	L26	1	800000	873	96181	0.0090766367577796
chr7.mfa	P34048	3	L26	1	900000	381	99196	0.00384088068067261
chr7.mfa	P34048	3	NCYC4144	NA	100000	222	99407	0.0022332431317714
chr7.mfa	P34048	3	NCYC4144	NA	200000	68	96768	0.00070271164021164
chr7.mfa	P34048	3	NCYC4144	NA	300000	107	96974	0.00110338853713366
chr7.mfa	P34048	3	NCYC4144	NA	400000	14	98221	0.000142535710285988
chr7.mfa	P34048	3	NCYC4144	NA	500000	61	98192	0.000621231872250285
chr7.mfa	P34048	3	NCYC4144	NA	600000	41	86863	0.00047200764422136
chr7.mfa	P34048	3	NCYC4144	NA	700000	26	99514	0.000261269771087485
chr7.mfa	P34048	3	NCYC4144	NA	800000	10	94757	0.000105533100456958
chr7.mfa	P34048	3	NCYC4144	NA	900000	89	98000	0.000908163265306122
chr7.mfa	P34048	3	NCYC4145	NA	100000	40	99942	0.00040023213463809
chr7.mfa	P34048	3	NCYC4145	NA	200000	122	98939	0.00123308301074399
chr7.mfa	P34048	3	NCYC4145	NA	300000	203	98767	0.00205534237143985
chr7.mfa	P34048	3	NCYC4145	NA	400000	127	98926	0.00128378788185108
chr7.mfa	P34048	3	NCYC4145	NA	500000	80	98764	0.000810011745170305
chr7.mfa	P34048	3	NCYC4145	NA	600000	351	93297	0.00376217884819448
chr7.mfa	P34048	3	NCYC4145	NA	700000	181	99490	0.00181927831942909
chr7.mfa	P34048	3	NCYC4145	NA	800000	473	94841	0.00498729452451999
chr7.mfa	P34048	3	NCYC4145	NA	900000	160	98459	0.00162504189561137
chr7.mfa	P34048	3	NCYC597	NA	100000	401	99708	0.0040217434909937
chr7.mfa	P34048	3	NCYC597	NA	200000	201	95260	0.00211001469661978
chr7.mfa	P34048	3	NCYC597	NA	300000	98	95278	0.00102856902957661
chr7.mfa	P34048	3	NCYC597	NA	400000	175	97676	0.0017916376591998
chr7.mfa	P34048	3	NCYC597	NA	500000	272	97541	0.00278857095990404
chr7.mfa	P34048	3	NCYC597	NA	600000	285	79853	0.00356905814434023
chr7.mfa	P34048	3	NCYC597	NA	700000	404	98935	0.0040834891595492
chr7.mfa	P34048	3	NCYC597	NA	800000	823	94597	0.00870006448407455
chr7.mfa	P34048	3	NCYC597	NA	900000	544	96468	0.00563917568520131
chr7.mfa	P34048	3	P37005	1	100000	11	99940	0.000110066039623774
chr7.mfa	P34048	3	P37005	1	200000	201	99841	0.00201320098957342
chr7.mfa	P34048	3	P37005	1	300000	208	99475	0.002090977632571
chr7.mfa	P34048	3	P37005	1	400000	193	99958	0.00193081094059505
chr7.mfa	P34048	3	P37005	1	500000	259	99878	0.00259316365966479
chr7.mfa	P34048	3	P37005	1	600000	291	95506	0.00304692898875463
chr7.mfa	P34048	3	P37005	1	700000	100	99810	0.00100190361687206
chr7.mfa	P34048	3	P37005	1	800000	576	96015	0.00599906264646149
chr7.mfa	P34048	3	P37005	1	900000	373	98938	0.00377003780145141
chr7.mfa	P34048	3	P37037	1	100000	27	99940	0.000270162097258355
chr7.mfa	P34048	3	P37037	1	200000	182	99843	0.00182286189317228
chr7.mfa	P34048	3	P37037	1	300000	197	99477	0.00198035726851433
chr7.mfa	P34048	3	P37037	1	400000	181	99954	0.00181083298317226
chr7.mfa	P34048	3	P37037	1	500000	259	99887	0.00259293001091233
chr7.mfa	P34048	3	P37037	1	600000	284	95674	0.00296841357108514
chr7.mfa	P34048	3	P37037	1	700000	94	99809	0.000941798835776333
chr7.mfa	P34048	3	P37037	1	800000	466	95934	0.00485750620218067
chr7.mfa	P34048	3	P37037	1	900000	150	99410	0.00150890252489689
chr7.mfa	P34048	3	P37039	1	100000	11	99934	0.000110072647947645
chr7.mfa	P34048	3	P37039	1	200000	154	99845	0.00154239070559367
chr7.mfa	P34048	3	P37039	1	300000	189	99521	0.00189909667306398
chr7.mfa	P34048	3	P37039	1	400000	201	99954	0.00201092502551174
chr7.mfa	P34048	3	P37039	1	500000	272	99878	0.00272332245339314
chr7.mfa	P34048	3	P37039	1	600000	292	95589	0.00305474479281089
chr7.mfa	P34048	3	P37039	1	700000	91	99806	0.000911768831533174
chr7.mfa	P34048	3	P37039	1	800000	458	96178	0.0047620037846493
chr7.mfa	P34048	3	P37039	1	900000	142	99416	0.00142834151444436
chr7.mfa	P34048	3	P57055	3	100000	37	99921	0.000370292531099569
chr7.mfa	P34048	3	P57055	3	200000	29	99401	0.000291747567931912
chr7.mfa	P34048	3	P57055	3	300000	50	99097	0.000504556141961916
chr7.mfa	P34048	3	P57055	3	400000	4	99919	4.00324262652749e-05
chr7.mfa	P34048	3	P57055	3	500000	10	99869	0.000100131171835104
chr7.mfa	P34048	3	P57055	3	600000	33	95172	0.000346740638002774
chr7.mfa	P34048	3	P57055	3	700000	3	99754	3.00739819957094e-05
chr7.mfa	P34048	3	P57055	3	800000	7	95252	7.34892705664973e-05
chr7.mfa	P34048	3	P57055	3	900000	17	99140	0.000171474682267501
chr7.mfa	P34048	3	P57072	2	100000	449	99493	0.0045128803031369
chr7.mfa	P34048	3	P57072	2	200000	271	99764	0.0027164107293212
chr7.mfa	P34048	3	P57072	2	300000	317	99426	0.00318830084686098
chr7.mfa	P34048	3	P57072	2	400000	190	99939	0.00190115970742153
chr7.mfa	P34048	3	P57072	2	500000	115	99863	0.00115157766139611
chr7.mfa	P34048	3	P57072	2	600000	177	90630	0.00195299569678914
chr7.mfa	P34048	3	P57072	2	700000	153	99591	0.00153628339910233
chr7.mfa	P34048	3	P57072	2	800000	807	95561	0.00844486767614403
chr7.mfa	P34048	3	P57072	2	900000	632	99065	0.00637964972492808
chr7.mfa	P34048	3	P60002	8	100000	180	99926	0.00180133298640994
chr7.mfa	P34048	3	P60002	8	200000	218	99735	0.00218579234972678
chr7.mfa	P34048	3	P60002	8	300000	245	99150	0.00247100353000504
chr7.mfa	P34048	3	P60002	8	400000	164	99933	0.00164109953668958
chr7.mfa	P34048	3	P60002	8	500000	186	99837	0.00186303674990234
chr7.mfa	P34048	3	P60002	8	600000	247	90126	0.00274060759381311
chr7.mfa	P34048	3	P60002	8	700000	351	99654	0.00352218676621109
chr7.mfa	P34048	3	P60002	8	800000	806	95527	0.00843740513153349
chr7.mfa	P34048	3	P60002	8	900000	570	98703	0.00577490045895262
chr7.mfa	P34048	3	P75010	11	100000	392	99432	0.00394239279105318
chr7.mfa	P34048	3	P75010	11	200000	450	99640	0.00451625853071056
chr7.mfa	P34048	3	P75010	11	300000	362	98802	0.00366389344345256
chr7.mfa	P34048	3	P75010	11	400000	341	99819	0.00341618329175808
chr7.mfa	P34048	3	P75010	11	500000	489	99710	0.00490422224450908
chr7.mfa	P34048	3	P75010	11	600000	294	95586	0.00307576423325592
chr7.mfa	P34048	3	P75010	11	700000	345	99424	0.00346998712584487
chr7.mfa	P34048	3	P75010	11	800000	849	96086	0.00883583456486897
chr7.mfa	P34048	3	P75010	11	900000	253	98742	0.00256223288975309
chr7.mfa	P34048	3	P75016	4	100000	143	99705	0.00143423098139512
chr7.mfa	P34048	3	P75016	4	200000	237	99796	0.00237484468315363
chr7.mfa	P34048	3	P75016	4	300000	163	99308	0.00164135819873525
chr7.mfa	P34048	3	P75016	4	400000	151	99928	0.00151108798334801
chr7.mfa	P34048	3	P75016	4	500000	171	99856	0.0017124659509694
chr7.mfa	P34048	3	P75016	4	600000	204	95237	0.00214202463328328
chr7.mfa	P34048	3	P75016	4	700000	102	99785	0.00102219772510898
chr7.mfa	P34048	3	P75016	4	800000	409	96088	0.00425651486137707
chr7.mfa	P34048	3	P75016	4	900000	185	99164	0.00186559638578516
chr7.mfa	P34048	3	P75063	4	100000	419	99710	0.00420218634038712
chr7.mfa	P34048	3	P75063	4	200000	371	99704	0.00372101420203803
chr7.mfa	P34048	3	P75063	4	300000	248	99163	0.00250093280759961
chr7.mfa	P34048	3	P75063	4	400000	150	99942	0.00150087050489284
chr7.mfa	P34048	3	P75063	4	500000	182	99832	0.00182306274541229
chr7.mfa	P34048	3	P75063	4	600000	177	95416	0.00185503479500293
chr7.mfa	P34048	3	P75063	4	700000	109	99777	0.00109243613257564
chr7.mfa	P34048	3	P75063	4	800000	433	96054	0.00450788098361338
chr7.mfa	P34048	3	P75063	4	900000	180	99276	0.00181312703976792
chr7.mfa	P34048	3	P76055	2	100000	352	99589	0.00353452690558194
chr7.mfa	P34048	3	P76055	2	200000	272	99740	0.00272709043513134
chr7.mfa	P34048	3	P76055	2	300000	290	99352	0.00291891456639021
chr7.mfa	P34048	3	P76055	2	400000	168	99937	0.00168105906721234
chr7.mfa	P34048	3	P76055	2	500000	150	98213	0.00152729272092289
chr7.mfa	P34048	3	P76055	2	600000	286	88823	0.0032198867410468
chr7.mfa	P34048	3	P76055	2	700000	412	99146	0.00415548786637888
chr7.mfa	P34048	3	P76055	2	800000	881	95322	0.00924235748305743
chr7.mfa	P34048	3	P76055	2	900000	631	98892	0.00638069813533956
chr7.mfa	P34048	3	P76067	2	100000	415	99681	0.00416328086596242
chr7.mfa	P34048	3	P76067	2	200000	397	99737	0.00398046863250348
chr7.mfa	P34048	3	P76067	2	300000	426	99373	0.00428687872963481
chr7.mfa	P34048	3	P76067	2	400000	337	99925	0.00337252939704779
chr7.mfa	P34048	3	P76067	2	500000	158	99861	0.00158219925696718
chr7.mfa	P34048	3	P76067	2	600000	145	89415	0.00162165184812392
chr7.mfa	P34048	3	P76067	2	700000	122	99661	0.0012241498680527
chr7.mfa	P34048	3	P76067	2	800000	660	95801	0.00688928090520976
chr7.mfa	P34048	3	P76067	2	900000	191	99074	0.00192785190867432
chr7.mfa	P34048	3	P78042	3	100000	20	99933	0.000200134089840193
chr7.mfa	P34048	3	P78042	3	200000	5	99829	5.00856464554388e-05
chr7.mfa	P34048	3	P78042	3	300000	13	99367	0.000130828142139745
chr7.mfa	P34048	3	P78042	3	400000	24	99911	0.000240213790273343
chr7.mfa	P34048	3	P78042	3	500000	38	99779	0.000380841660068752
chr7.mfa	P34048	3	P78042	3	600000	48	95488	0.000502680965147453
chr7.mfa	P34048	3	P78042	3	700000	64	99720	0.000641797031688728
chr7.mfa	P34048	3	P78042	3	800000	7	95167	7.35549087393739e-05
chr7.mfa	P34048	3	P78042	3	900000	17	98951	0.000171802205131833
chr7.mfa	P34048	3	P78048	1	100000	28	99938	0.000280173707698773
chr7.mfa	P34048	3	P78048	1	200000	154	99857	0.00154220535365573
chr7.mfa	P34048	3	P78048	1	300000	203	99464	0.0020409394353736
chr7.mfa	P34048	3	P78048	1	400000	189	99959	0.00189077521783931
chr7.mfa	P34048	3	P78048	1	500000	261	99883	0.00261305727701411
chr7.mfa	P34048	3	P78048	1	600000	328	95574	0.00343189570385251
chr7.mfa	P34048	3	P78048	1	700000	376	99493	0.0037791603429387
chr7.mfa	P34048	3	P78048	1	800000	872	96174	0.00906689957784848
chr7.mfa	P34048	3	P78048	1	900000	377	98916	0.00381131465081483
chr7.mfa	P34048	3	P87	4	100000	362	99608	0.0036342462452815
chr7.mfa	P34048	3	P87	4	200000	323	99824	0.00323569482288828
chr7.mfa	P34048	3	P87	4	300000	154	99277	0.00155121528652155
chr7.mfa	P34048	3	P87	4	400000	150	99931	0.0015010357146431
chr7.mfa	P34048	3	P87	4	500000	171	99864	0.00171232876712329
chr7.mfa	P34048	3	P87	4	600000	189	95277	0.00198368966277276
chr7.mfa	P34048	3	P87	4	700000	118	99784	0.00118255431732542
chr7.mfa	P34048	3	P87	4	800000	427	96095	0.00444351943389354
chr7.mfa	P34048	3	P87	4	900000	174	99263	0.00175291901312674
chr7.mfa	P34048	3	P94015	6	100000	197	99826	0.0019734337747681
chr7.mfa	P34048	3	P94015	6	200000	185	99712	0.00185534338896021
chr7.mfa	P34048	3	P94015	6	300000	169	99202	0.00170359468559102
chr7.mfa	P34048	3	P94015	6	400000	186	99923	0.00186143330364381
chr7.mfa	P34048	3	P94015	6	500000	113	99819	0.00113204900870576
chr7.mfa	P34048	3	P94015	6	600000	337	95293	0.00353646123010085
chr7.mfa	P34048	3	P94015	6	700000	180	99647	0.00180637650907704
chr7.mfa	P34048	3	P94015	6	800000	578	96134	0.00601244096781576
chr7.mfa	P34048	3	P94015	6	900000	203	99350	0.00204328132863613
chr7.mfa	P34048	3	SC5314	1	100000	51	99945	0.000510280654359898
chr7.mfa	P34048	3	SC5314	1	200000	370	99710	0.00371076120750176
chr7.mfa	P34048	3	SC5314	1	300000	434	98215	0.00441887695362216
chr7.mfa	P34048	3	SC5314	1	400000	316	99895	0.00316332148756194
chr7.mfa	P34048	3	SC5314	1	500000	283	99849	0.00283427976244129
chr7.mfa	P34048	3	SC5314	1	600000	319	93026	0.00342914884010922
chr7.mfa	P34048	3	SC5314	1	700000	95	99798	0.000951922884226137
chr7.mfa	P34048	3	SC5314	1	800000	585	95617	0.00611815890479726
chr7.mfa	P34048	3	SC5314	1	900000	203	98940	0.00205174853446533
file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chrR.mfa	P34048	3	12C	1	100000	355	99403	0.00357132078508697
chrR.mfa	P34048	3	12C	1	200000	529	99820	0.00529953917050691
chrR.mfa	P34048	3	12C	1	300000	431	94854	0.00454382524722205
chrR.mfa	P34048	3	12C	1	400000	356	99919	0.00356288593760946
chrR.mfa	P34048	3	12C	1	500000	382	99598	0.00383541838189522
chrR.mfa	P34048	3	12C	1	600000	702	99680	0.00704253611556982
chrR.mfa	P34048	3	12C	1	700000	824	99648	0.00826910725754656
chrR.mfa	P34048	3	12C	1	800000	432	99381	0.00434690735653696
chrR.mfa	P34048	3	12C	1	900000	458	99306	0.00461200733087628
chrR.mfa	P34048	3	12C	1	1000000	172	99597	0.00172695964737894
chrR.mfa	P34048	3	12C	1	1100000	541	98935	0.0054682367210795
chrR.mfa	P34048	3	12C	1	1200000	365	95591	0.00381835109999895
chrR.mfa	P34048	3	12C	1	1300000	261	99918	0.00261214195640425
chrR.mfa	P34048	3	12C	1	1400000	164	98942	0.0016575367386954
chrR.mfa	P34048	3	12C	1	1500000	128	99871	0.00128165333279931
chrR.mfa	P34048	3	12C	1	1600000	226	99196	0.00227831767409976
chrR.mfa	P34048	3	12C	1	1700000	213	98971	0.0021521455779976
chrR.mfa	P34048	3	12C	1	1800000	146	99932	0.00146099347556338
chrR.mfa	P34048	3	12C	1	1900000	231	99716	0.00231657908460026
chrR.mfa	P34048	3	12C	1	2000000	85	98182	0.000865739137520116
chrR.mfa	P34048	3	12C	1	2100000	384	99407	0.00386290703873973
chrR.mfa	P34048	3	12C	1	2200000	248	99522	0.00249191133618697
chrR.mfa	P34048	3	19F	1	100000	467	98810	0.00472624228316972
chrR.mfa	P34048	3	19F	1	200000	471	99773	0.00472071602537761
chrR.mfa	P34048	3	19F	1	300000	172	94792	0.00181449911384927
chrR.mfa	P34048	3	19F	1	400000	120	99930	0.00120084058841189
chrR.mfa	P34048	3	19F	1	500000	214	99891	0.00214233514530839
chrR.mfa	P34048	3	19F	1	600000	189	99711	0.00189547793122123
chrR.mfa	P34048	3	19F	1	700000	138	99758	0.00138334770143748
chrR.mfa	P34048	3	19F	1	800000	264	99589	0.00265089517918646
chrR.mfa	P34048	3	19F	1	900000	251	99608	0.00251987792145209
chrR.mfa	P34048	3	19F	1	1000000	87	99594	0.000873546599192722
chrR.mfa	P34048	3	19F	1	1100000	262	98988	0.00264678546894573
chrR.mfa	P34048	3	19F	1	1200000	251	96319	0.00260592406482625
chrR.mfa	P34048	3	19F	1	1300000	250	99918	0.00250205168237955
chrR.mfa	P34048	3	19F	1	1400000	166	98858	0.00167917619211394
chrR.mfa	P34048	3	19F	1	1500000	127	99867	0.00127169134949483
chrR.mfa	P34048	3	19F	1	1600000	207	99432	0.00208182476466329
chrR.mfa	P34048	3	19F	1	1700000	183	99218	0.00184442339091697
chrR.mfa	P34048	3	19F	1	1800000	155	99953	0.001550728842556
chrR.mfa	P34048	3	19F	1	1900000	227	99713	0.00227653365158003
chrR.mfa	P34048	3	19F	1	2000000	91	98166	0.000927001202045515
chrR.mfa	P34048	3	19F	1	2100000	384	99424	0.00386224654007081
chrR.mfa	P34048	3	19F	1	2200000	241	99523	0.00242155079730314
chrR.mfa	P34048	3	GC75	4	100000	329	99118	0.00331927601444743
chrR.mfa	P34048	3	GC75	4	200000	369	99793	0.00369765414407824
chrR.mfa	P34048	3	GC75	4	300000	172	94756	0.00181518848410655
chrR.mfa	P34048	3	GC75	4	400000	194	99881	0.0019423113505071
chrR.mfa	P34048	3	GC75	4	500000	110	99772	0.00110251373130738
chrR.mfa	P34048	3	GC75	4	600000	119	99691	0.00119368849745714
chrR.mfa	P34048	3	GC75	4	700000	297	99686	0.00297935517525029
chrR.mfa	P34048	3	GC75	4	800000	84	96331	0.000871993439287457
chrR.mfa	P34048	3	GC75	4	900000	139	98690	0.00140845070422535
chrR.mfa	P34048	3	GC75	4	1000000	46	99590	0.00046189376443418
chrR.mfa	P34048	3	GC75	4	1100000	344	98848	0.00348009064422143
chrR.mfa	P34048	3	GC75	4	1200000	362	96299	0.003759125224561
chrR.mfa	P34048	3	GC75	4	1300000	420	99881	0.0042050039547061
chrR.mfa	P34048	3	GC75	4	1400000	279	98700	0.00282674772036474
chrR.mfa	P34048	3	GC75	4	1500000	170	99779	0.00170376532136021
chrR.mfa	P34048	3	GC75	4	1600000	317	98626	0.00321416259404214
chrR.mfa	P34048	3	GC75	4	1700000	278	98295	0.00282822117096495
chrR.mfa	P34048	3	GC75	4	1800000	79	99903	0.000790767044032712
chrR.mfa	P34048	3	GC75	4	1900000	261	99688	0.00261816868630126
chrR.mfa	P34048	3	GC75	4	2000000	201	98002	0.00205097855145813
chrR.mfa	P34048	3	GC75	4	2100000	201	99343	0.00202329303524154
chrR.mfa	P34048	3	GC75	4	2200000	42	99519	0.000422029964127453
chrR.mfa	P34048	3	L26	1	100000	475	99249	0.00478594242763151
chrR.mfa	P34048	3	L26	1	200000	469	99757	0.0047014244614413
chrR.mfa	P34048	3	L26	1	300000	185	94780	0.00195188858408947
chrR.mfa	P34048	3	L26	1	400000	127	99920	0.00127101681345076
chrR.mfa	P34048	3	L26	1	500000	216	99891	0.00216235696909632
chrR.mfa	P34048	3	L26	1	600000	191	99710	0.00191555510981847
chrR.mfa	P34048	3	L26	1	700000	139	99757	0.00139338592780457
chrR.mfa	P34048	3	L26	1	800000	218	99536	0.0021901623533194
chrR.mfa	P34048	3	L26	1	900000	443	99541	0.00445042746205081
chrR.mfa	P34048	3	L26	1	1000000	190	99576	0.00190809030288423
chrR.mfa	P34048	3	L26	1	1100000	554	98930	0.00559991913474174
chrR.mfa	P34048	3	L26	1	1200000	371	96235	0.00385514625655946
chrR.mfa	P34048	3	L26	1	1300000	559	99873	0.00559710832757602
chrR.mfa	P34048	3	L26	1	1400000	378	98612	0.00383320488378696
chrR.mfa	P34048	3	L26	1	1500000	182	99713	0.00182523843430646
chrR.mfa	P34048	3	L26	1	1600000	200	99450	0.00201106083459025
chrR.mfa	P34048	3	L26	1	1700000	183	99158	0.0018455394421025
chrR.mfa	P34048	3	L26	1	1800000	150	99928	0.00150108077816028
chrR.mfa	P34048	3	L26	1	1900000	256	99715	0.00256731685303114
chrR.mfa	P34048	3	L26	1	2000000	79	98182	0.000804628139577519
chrR.mfa	P34048	3	L26	1	2100000	392	99404	0.00394350327954609
chrR.mfa	P34048	3	L26	1	2200000	251	99522	0.00252205542493117
chrR.mfa	P34048	3	NCYC4144	NA	100000	264	98972	0.00266742108879279
chrR.mfa	P34048	3	NCYC4144	NA	200000	57	99381	0.000573550276209738
chrR.mfa	P34048	3	NCYC4144	NA	300000	44	94291	0.000466640506517059
chrR.mfa	P34048	3	NCYC4144	NA	400000	0	99475	0
chrR.mfa	P34048	3	NCYC4144	NA	500000	0	99280	0
chrR.mfa	P34048	3	NCYC4144	NA	600000	14	98287	0.0001424399971512
chrR.mfa	P34048	3	NCYC4144	NA	700000	77	98461	0.000782035526756787
chrR.mfa	P34048	3	NCYC4144	NA	800000	37	95602	0.000387021192025271
chrR.mfa	P34048	3	NCYC4144	NA	900000	41	98062	0.000418102832901634
chrR.mfa	P34048	3	NCYC4144	NA	1000000	46	99162	0.000463887376212662
chrR.mfa	P34048	3	NCYC4144	NA	1100000	224	93909	0.00238528788508024
chrR.mfa	P34048	3	NCYC4144	NA	1200000	86	95976	0.000896057347670251
chrR.mfa	P34048	3	NCYC4144	NA	1300000	26	99304	0.000261822283090309
chrR.mfa	P34048	3	NCYC4144	NA	1400000	36	94857	0.000379518643853379
chrR.mfa	P34048	3	NCYC4144	NA	1500000	35	96759	0.000361723457249455
chrR.mfa	P34048	3	NCYC4144	NA	1600000	80	98461	0.000812504443383675
chrR.mfa	P34048	3	NCYC4144	NA	1700000	31	96695	0.000320595687470914
chrR.mfa	P34048	3	NCYC4144	NA	1800000	54	99638	0.00054196190208555
chrR.mfa	P34048	3	NCYC4144	NA	1900000	99	99587	0.00099410565636077
chrR.mfa	P34048	3	NCYC4144	NA	2000000	245	97075	0.00252382178727788
chrR.mfa	P34048	3	NCYC4144	NA	2100000	375	96277	0.00389501126956594
chrR.mfa	P34048	3	NCYC4144	NA	2200000	60	99147	0.000605162032134104
chrR.mfa	P34048	3	NCYC4145	NA	100000	316	99062	0.003189921463326
chrR.mfa	P34048	3	NCYC4145	NA	200000	113	99689	0.0011335252635697
chrR.mfa	P34048	3	NCYC4145	NA	300000	67	94701	0.000707489889230314
chrR.mfa	P34048	3	NCYC4145	NA	400000	124	99775	0.00124279629165623
chrR.mfa	P34048	3	NCYC4145	NA	500000	62	99559	0.000622746311232535
chrR.mfa	P34048	3	NCYC4145	NA	600000	157	99283	0.00158133819485713
chrR.mfa	P34048	3	NCYC4145	NA	700000	69	99331	0.000694647189699087
chrR.mfa	P34048	3	NCYC4145	NA	800000	31	95321	0.000325216898689691
chrR.mfa	P34048	3	NCYC4145	NA	900000	58	98356	0.000589694578876734
chrR.mfa	P34048	3	NCYC4145	NA	1000000	19	99448	0.000191054621510739
chrR.mfa	P34048	3	NCYC4145	NA	1100000	283	95849	0.00295256079875638
chrR.mfa	P34048	3	NCYC4145	NA	1200000	73	95470	0.000764638106211375
chrR.mfa	P34048	3	NCYC4145	NA	1300000	48	99688	0.000481502287135864
chrR.mfa	P34048	3	NCYC4145	NA	1400000	163	96420	0.0016905206388716
chrR.mfa	P34048	3	NCYC4145	NA	1500000	196	98231	0.00199529680039906
chrR.mfa	P34048	3	NCYC4145	NA	1600000	167	98489	0.00169562083075267
chrR.mfa	P34048	3	NCYC4145	NA	1700000	264	98380	0.00268347225045741
chrR.mfa	P34048	3	NCYC4145	NA	1800000	126	99858	0.00126179174427687
